User_1,Mentions,Conative,User_2
leandrofrasaobassi,blog_do_almeida,"('enter', 'brazils')",tarajohn
milaborbamkt,blog_do_almeida,"('brazils', 'seats')",tarajohn
wile.aguiar_bfr,bndesgovbr,"('seats', 'power')",tarajohn
oposicaoferrenha,boletimcoppolla,"('power', 'practically')",tarajohn
oposicaoferrenha,boletimcoppolla,"('practically', 'resistance')",tarajohn
oposicaoferrenha,boletimcoppolla,"('resistance', 'preagreed')",tarajohn
oposicaoferrenha,boletimcoppolla,"('preagreed', 'security')",tarajohn
neuzydias,bolsonaromitooficial,"('security', 'plans')",tarajohn
rejanecqueiroz,bolsonaromitooficial,"('plans', 'materialize')",tarajohn
gayscomlucidez,bolsonaromitooficial,"('materialize', 'day')",tarajohn
oposicaoferrenha,bolsonarosp,"('day', 'found')",tarajohn
oposicaoferrenha,bolsonarosp,"('found', 'officers')",tarajohn
oposicaoferrenha,bolsonarosp,"('officers', 'appeared')",tarajohn
oposicaoferrenha,bolsonarosp,"('appeared', 'friendly')",tarajohn
lenindragonsrpg,brazilsstruggle,"('friendly', 'rioters')",tarajohn
jornalserranossa,brigada_militaroficial,"('rioters', 'many')",tarajohn
cacninja,cabojunioamaral,"('many', 'others')",tarajohn
tenente.miguel,cabojunioamaral,"('others', 'seemed')",tarajohn
cleniademoura_,camaradeputados,"('seemed', 'woefully')",tarajohn
fabiodearaujo.7,canalhipocritas2.0,"('woefully', 'underprepared')",tarajohn
frases_gilsantos,carla.zambelli,"('underprepared', 'angry')",tarajohn
frases_gilsantos,carlacecato,"('angry', 'mob')",tarajohn
oposicaoferrenha,carlazambelli.conta6,"('mob', 'heres')",tarajohn
oposicaoferrenha,carlazambelli.conta6,"('heres', 'exploration')",tarajohn
oposicaoferrenha,carlazambelli.conta6,"('exploration', 'many')",tarajohn
oposicaoferrenha,carlazambellicensurada,"('many', 'security')",tarajohn
oposicaoferrenha,carlazambellicensurada,"('security', 'failures')",tarajohn
oposicaoferrenha,carlazambellicensurada,"('failures', 'cleared')",tarajohn
oposicaoferrenha,carlosbolsonaro,"('cleared', 'pathway')",tarajohn
oposicaoferrenha,carlosbolsonaro,"('pathway', 'insurrection')",tarajohn
oposicaoferrenha,carlosbolsonaro,"('insurrection', 'link')",tarajohn
junior_damasceno,carlosjordy,"('link', 'full')",tarajohn
junior_damasceno,carlosjordy,"('full', 'write')",tarajohn
fabiodearaujo.7,carlosjordy,"('write', 'bio')",tarajohn
lichting98,cbf_futebol,"('bio', 'loved')",tarajohn
autocracia_nao,cbsnews,"('loved', 'working')",tarajohn
autocracia_nao,cbsnews,"('working', 'seeing')",tarajohn
blog_do_almeida,cbsnews,"('seeing', 'osint')",tarajohn
josevam34,cbsnews,"('osint', 'legends')",tarajohn
angelodiosnel,cbsnews,"('legends', 'action')",tarajohn
blog_do_almeida,cbsnews,"('action', 'powerful')",tarajohn
blog_do_almeida,cbsnews,"('powerful', 'visuals')",tarajohn
claudinhachan,cbsnews,"('visuals', 'really')",tarajohn
100narrativas,cbsnews,"('really', 'talented')",tarajohn
blog_do_almeida,cbsnews,"('talented', 'pal')",tarajohn
leandrofrasaobassi,cbsnews,"('pal', 'striking')",tarajohn
blog_do_almeida,cbsnews,"('striking', 'hero')",tarajohn
blog_do_almeida,cbsnews,"('hero', 'image')",tarajohn
blog_do_almeida,cbsnews,"('image', 'also')",tarajohn
leandrofrasaobassi,cbsnews,"('also', 'great')",tarajohn
blog_do_almeida,cbsnews,"('great', 'reporting')",tarajohn
blog_do_almeida,cbsnews,"('reporting', 'writing')",tarajohn
fabiodearaujo.7,cbsnews,"('writing', 'institutional')",tarajohn
blog_do_almeida,cbsnews,"('institutional', 'knowledge')",tarajohn
endireitemos,cbsnews,"('knowledge', 'rodrigo')",tarajohn
zewilliam.fotografo,cbsnews,"('rodrigo', 'perdoso')",tarajohn
endireitemos,cbsnews,"('supporters', 'former')",newsroomguyana
ze._william,cbsnews,"('former', 'brazilian')",newsroomguyana
zewilliam.fotografo,cbsnews,"('brazilian', 'president')",newsroomguyana
endireitemos,cbsnews,"('president', 'jair')",newsroomguyana
blog_do_almeida,cbsnews,"('jair', 'bolsonaro')",newsroomguyana
ze._william,cbsnews,"('bolsonaro', 'camped')",newsroomguyana
blog_do_almeida,cbsnews,"('camped', 'capital')",newsroomguyana
milaborbamkt,cbsnews,"('capital', 'violent')",newsroomguyana
autocracia_nao,cbstv,"('violent', 'rioters')",newsroomguyana
autocracia_nao,cbstv,"('rioters', 'stormed')",newsroomguyana
blog_do_almeida,cbstv,"('stormed', 'government')",newsroomguyana
josevam34,cbstv,"('government', 'buildings')",newsroomguyana
angelodiosnel,cbstv,"('buildings', 'sunday')",newsroomguyana
blog_do_almeida,cbstv,"('sunday', 'started')",newsroomguyana
blog_do_almeida,cbstv,"('started', 'leave')",newsroomguyana
claudinhachan,cbstv,"('leave', 'area')",newsroomguyana
100narrativas,cbstv,"('area', 'summary')",newsroomguyana
blog_do_almeida,cbstv,"('summary', 'went')",newsroomguyana
leandrofrasaobassi,cbstv,"('went', 'date')",newsroomguyana
blog_do_almeida,cbstv,"('date', 'bbc')",newsroomguyana
blog_do_almeida,cbstv,"('support', 'brazil')",weinz_belardoii
blog_do_almeida,cbstv,"('brazil', 'world')",weinz_belardoii
leandrofrasaobassi,cbstv,"('world', 'economic')",weinz_belardoii
blog_do_almeida,cbstv,"('economic', 'forum')",weinz_belardoii
blog_do_almeida,cbstv,"('forum', 'wef')",weinz_belardoii
blog_do_almeida,cbstv,"('wef', 'criminal')",weinz_belardoii
endireitemos,cbstv,"('criminal', 'organization')",weinz_belardoii
zewilliam.fotografo,cbstv,"('organization', 'worldwide')",weinz_belardoii
endireitemos,cbstv,"('worldwide', 'revolt')",weinz_belardoii
ze._william,cbstv,"('revolt', 'wef')",weinz_belardoii
zewilliam.fotografo,cbstv,"('wef', 'puppets')",weinz_belardoii
endireitemos,cbstv,"('anybody', 'else')",etlipman
blog_do_almeida,cbstv,"('else', 'see')",etlipman
ze._william,cbstv,"('see', 'similarity')",etlipman
blog_do_almeida,cbstv,"('similarity', 'whats')",etlipman
milaborbamkt,cbstv,"('whats', 'happening')",etlipman
junior_damasceno,chicopinheiros,"('happening', 'brazil')",etlipman
cilindro_story,cilindro_story,"('brazil', 'right')",etlipman
cilindro_story,cilindropost.v2,"('right', 'happened')",etlipman
josevam34,cleitinhoazevedo,"('happened', 'united')",etlipman
angelodiosnel,cleitinhoazevedo,"('united', 'states')",etlipman
blog_do_almeida,cleitinhoazevedo,"('states', 'attack')",etlipman
coice_certo,coice_certoâ €,"('good', 'morning')",rick_barretto
endireitando_e_conservando,conexaopoliticabrasil,"('morning', 'part')",rick_barretto
rick_barretto,coppollaopressor,"('part', 'series')",rick_barretto
gugaccostan,Corriere,"('series', 'educating')",rick_barretto
autocracia_nao,creators,"('educating', 'america')",rick_barretto
autocracia_nao,creators,"('america', 'brazil')",rick_barretto
blog_do_almeida,creators,"('brazil', 'enters')",rick_barretto
josevam34,creators,"('enters', 'latino')",rick_barretto
angelodiosnel,creators,"('latino', 'version')",rick_barretto
blog_do_almeida,creators,"('version', 'third')",rick_barretto
blog_do_almeida,creators,"('third', 'reich')",rick_barretto
claudinhachan,creators,"('reich', 'decided')",rick_barretto
100narrativas,creators,"('decided', 'ask')",rick_barretto
blog_do_almeida,creators,"('ask', 'chatgpt')",rick_barretto
leandrofrasaobassi,creators,"('chatgpt', 'questions')",rick_barretto
blog_do_almeida,creators,"('questions', 'political')",rick_barretto
blog_do_almeida,creators,"('political', 'scenario')",rick_barretto
blog_do_almeida,creators,"('scenario', 'brazil')",rick_barretto
leandrofrasaobassi,creators,"('brazil', 'whether')",rick_barretto
blog_do_almeida,creators,"('whether', 'enough')",rick_barretto
blog_do_almeida,creators,"('enough', 'grounds')",rick_barretto
blog_do_almeida,creators,"('grounds', 'suspect')",rick_barretto
endireitemos,creators,"('suspect', 'brazil')",rick_barretto
zewilliam.fotografo,creators,"('brazil', 'facto')",rick_barretto
endireitemos,creators,"('facto', 'judicial')",rick_barretto
ze._william,creators,"('judicial', 'tyranny')",rick_barretto
zewilliam.fotografo,creators,"('tyranny', 'say')",rick_barretto
endireitemos,creators,"('say', 'could')",rick_barretto
blog_do_almeida,creators,"('could', 'briefly')",rick_barretto
ze._william,creators,"('briefly', 'describe')",rick_barretto
blog_do_almeida,creators,"('describe', 'judicial')",rick_barretto
milaborbamkt,creators,"('judicial', 'tyranny')",rick_barretto
autocracia_nao,creators.brasil,"('tyranny', 'judicial')",rick_barretto
autocracia_nao,creators.brasil,"('judicial', 'tyranny')",rick_barretto
blog_do_almeida,creators.brasil,"('tyranny', 'refers')",rick_barretto
josevam34,creators.brasil,"('refers', 'abusive')",rick_barretto
angelodiosnel,creators.brasil,"('abusive', 'power')",rick_barretto
blog_do_almeida,creators.brasil,"('power', 'members')",rick_barretto
blog_do_almeida,creators.brasil,"('members', 'judiciary')",rick_barretto
claudinhachan,creators.brasil,"('judiciary', 'particularly')",rick_barretto
100narrativas,creators.brasil,"('particularly', 'judges')",rick_barretto
blog_do_almeida,creators.brasil,"('judges', 'use')",rick_barretto
leandrofrasaobassi,creators.brasil,"('use', 'authority')",rick_barretto
blog_do_almeida,creators.brasil,"('authority', 'impose')",rick_barretto
blog_do_almeida,creators.brasil,"('impose', 'personal')",rick_barretto
blog_do_almeida,creators.brasil,"('personal', 'opinions')",rick_barretto
leandrofrasaobassi,creators.brasil,"('opinions', 'political')",rick_barretto
blog_do_almeida,creators.brasil,"('political', 'views')",rick_barretto
blog_do_almeida,creators.brasil,"('views', 'rather')",rick_barretto
blog_do_almeida,creators.brasil,"('rather', 'applying')",rick_barretto
endireitemos,creators.brasil,"('applying', 'law')",rick_barretto
zewilliam.fotografo,creators.brasil,"('law', 'fairly')",rick_barretto
endireitemos,creators.brasil,"('fairly', 'impartially')",rick_barretto
ze._william,creators.brasil,"('impartially', 'happen')",rick_barretto
zewilliam.fotografo,creators.brasil,"('happen', 'judge')",rick_barretto
endireitemos,creators.brasil,"('judge', 'group')",rick_barretto
blog_do_almeida,creators.brasil,"('group', 'judges')",rick_barretto
ze._william,creators.brasil,"('judges', 'acts')",rick_barretto
blog_do_almeida,creators.brasil,"('acts', 'way')",rick_barretto
milaborbamkt,creators.brasil,"('way', 'arbitrary')",rick_barretto
blog_do_almeida,damaresalvesoficial1,"('arbitrary', 'unjust')",rick_barretto
gayscomlucidez,damaresalvesoficial1,"('unjust', 'oppressive')",rick_barretto
oposicaoferrenha,dep.biakicis,"('oppressive', 'act')",rick_barretto
oposicaoferrenha,dep.biakicis,"('act', 'way')",rick_barretto
oposicaoferrenha,dep.biakicis,"('way', 'exceeds')",rick_barretto
tenente.miguel,deputadosanderson,"('exceeds', 'legal')",rick_barretto
cacninja,deputadosanderson,"('legal', 'authority')",rick_barretto
frontfiles,diegobresani,"('authority', 'violates')",rick_barretto
dirceubrandaomg,diputadoromelguzamana,"('violates', 'rights')",rick_barretto
complexatividades,direitaaes,"('rights', 'citizens')",rick_barretto
complexatividades,direitabrasiil,"('citizens', 'judicial')",rick_barretto
adalbertoferraripb,download.ins,"('judicial', 'tyranny')",rick_barretto
filhosdacomuna,drika_ellas,"('tyranny', 'manifest')",rick_barretto
lichting98,edificioitaliaoficial,"('manifest', 'various')",rick_barretto
junior_damasceno,eduardogiraooficial,"('various', 'ways')",rick_barretto
junior_damasceno,eduardogiraooficial,"('ways', 'interpreting')",rick_barretto
aguiar.dircell,eduardoleite45,"('interpreting', 'laws')",rick_barretto
eli_preexistente,eli_preexistente,"('laws', 'way')",rick_barretto
eli_preexistente,eli_preexistente,"('way', 'consistent')",rick_barretto
eli_preexistente,eli_preexistenteðŸ‘ˆ,"('consistent', 'intent')",rick_barretto
eli_preexistente,eli_preexistenteðŸ‘ˆ,"('intent', 'legislature')",rick_barretto
complexatividades,espiritosanto.552,"('legislature', 'constitution')",rick_barretto
gugaccostan,EURightsAgency,"('constitution', 'failing')",rick_barretto
gonzaga_wg,EuroAsia,"('failing', 'protect')",rick_barretto
complexatividades,ex_querda,"('protect', 'basic')",rick_barretto
oposicaoferrenha,exercito_oficial,"('basic', 'human')",rick_barretto
aguiar.dircell,exercito_oficial,"('human', 'rights')",rick_barretto
aguiar.dircell,exercito_oficial,"('rights', 'civil')",rick_barretto
aguiar.dircell,exercito_oficial,"('civil', 'liberties')",rick_barretto
aguiar.dircell,exercito_oficial,"('liberties', 'engaging')",rick_barretto
aguiar.dircell,exercito_oficial,"('engaging', 'political')",rick_barretto
gugaccostan,exercitooficial,"('political', 'activities')",rick_barretto
gugaccostan,expresso,"('activities', 'using')",rick_barretto
aguiar.dircell,fab_oficial,"('using', 'position')",rick_barretto
aguiar.dircell,fab_oficial,"('position', 'influence')",rick_barretto
aguiar.dircell,fab_oficial,"('influence', 'elections')",rick_barretto
aguiar.dircell,fab_oficial,"('elections', 'violating')",rick_barretto
aguiar.dircell,fab_oficial,"('violating', 'principle')",rick_barretto
glaucio_linhares,fazueleai,"('principle', 'separation')",rick_barretto
fazueleai,fazueleai,"('separation', 'powers')",rick_barretto
fazueleai,fazueleai,"('powers', 'showing')",rick_barretto
gugaccostan,FoxNews,"('showing', 'bias')",rick_barretto
osistema2031,foxnews,"('bias', 'partiality')",rick_barretto
fabiodearaujo.7,foxnews,"('partiality', 'handling')",rick_barretto
gonzaga_wg,FoxNews,"('handling', 'cases')",rick_barretto
autocracia_nao,foxtv,"('cases', 'judicial')",rick_barretto
autocracia_nao,foxtv,"('judicial', 'tyranny')",rick_barretto
blog_do_almeida,foxtv,"('tyranny', 'undermine')",rick_barretto
josevam34,foxtv,"('undermine', 'rule')",rick_barretto
angelodiosnel,foxtv,"('rule', 'law')",rick_barretto
blog_do_almeida,foxtv,"('law', 'protection')",rick_barretto
blog_do_almeida,foxtv,"('protection', 'individual')",rick_barretto
claudinhachan,foxtv,"('individual', 'rights')",rick_barretto
100narrativas,foxtv,"('rights', 'erode')",rick_barretto
blog_do_almeida,foxtv,"('erode', 'public')",rick_barretto
leandrofrasaobassi,foxtv,"('public', 'trust')",rick_barretto
blog_do_almeida,foxtv,"('trust', 'judicial')",rick_barretto
blog_do_almeida,foxtv,"('judicial', 'system')",rick_barretto
blog_do_almeida,foxtv,"('system', 'important')",rick_barretto
leandrofrasaobassi,foxtv,"('important', 'mechanisms')",rick_barretto
blog_do_almeida,foxtv,"('mechanisms', 'place')",rick_barretto
blog_do_almeida,foxtv,"('place', 'ensure')",rick_barretto
blog_do_almeida,foxtv,"('ensure', 'judiciary')",rick_barretto
endireitemos,foxtv,"('judiciary', 'held')",rick_barretto
zewilliam.fotografo,foxtv,"('held', 'accountable')",rick_barretto
endireitemos,foxtv,"('accountable', 'actions')",rick_barretto
ze._william,foxtv,"('actions', 'abuses')",rick_barretto
zewilliam.fotografo,foxtv,"('abuses', 'power')",rick_barretto
endireitemos,foxtv,"('power', 'identified')",rick_barretto
blog_do_almeida,foxtv,"('identified', 'addressed')",rick_barretto
ze._william,foxtv,"('support', 'brazil')",weinz_belardoii
blog_do_almeida,foxtv,"('brazil', 'world')",weinz_belardoii
milaborbamkt,foxtv,"('world', 'economic')",weinz_belardoii
oamigodopovo2,galoucuratorcida,"('economic', 'forum')",weinz_belardoii
gayscomlucidez,gayscomlucidez,"('forum', 'wef')",weinz_belardoii
gayscomlucidez,gayscomlucidez,"('wef', 'criminal')",weinz_belardoii
gayscomlucidez,gayscomlucidez,"('criminal', 'organization')",weinz_belardoii
gayscomlucidez,gayscomlucidez,"('organization', 'worldwide')",weinz_belardoii
rejanecqueiroz,gayscomlucidez,"('worldwide', 'revolt')",weinz_belardoii
gayscomlucidez,gayscomlucidez,"('revolt', 'wef')",weinz_belardoii
gayscomlucidez,gayscomlucidez,"('wef', 'puppets')",weinz_belardoii
gugaccostan,GDS_it,"('hundreds', 'supporters')",thefirstindia
psicologo_joaocosta,get__repost__app,"('supporters', 'brazils')",thefirstindia
junior_damasceno,get__repost__app,"('brazils', 'farright')",thefirstindia
tarajohn,gianlucamezzo,"('farright', 'expresident')",thefirstindia
glaucio_linhares,Glaucio,"('expresident', 'jair')",thefirstindia
fazueleai,Glaucio,"('jair', 'bolsonaro')",thefirstindia
fazueleai,Glaucio,"('bolsonaro', 'broke')",thefirstindia
glaucio_linhares,glaucio_linhares,"('broke', 'police')",thefirstindia
fazueleai,glaucio_linhares,"('police', 'barricades')",thefirstindia
fazueleai,glaucio_linhares,"('barricades', 'stormed')",thefirstindia
tarajohn,gsdotco.,"('stormed', 'congress')",thefirstindia
junior_damasceno,gusgayer,"('congress', 'presidential')",thefirstindia
junior_damasceno,gusgayer,"('presidential', 'palace')",thefirstindia
cacninja,gusgayer,"('palace', 'supreme')",thefirstindia
tenente.miguel,gusgayer,"('supreme', 'court')",thefirstindia
oposicaoferrenha,hangcensurado,"('court', 'sunday')",thefirstindia
oposicaoferrenha,hangcensurado,"('sunday', 'president')",thefirstindia
oposicaoferrenha,hangcensurado,"('president', 'luiz')",thefirstindia
oposicaoferrenha,hangcensurado,"('luiz', 'inacio')",thefirstindia
tarajohn,"henrikk_pettersson,","('inacio', 'lula')",thefirstindia
gugaccostan,humanrights1st,"('lula', 'silva')",thefirstindia
gugaccostan,HumanRightsCtte,"('silva', 'condemned')",thefirstindia
gugaccostan,humanrightsdtr,"('condemned', 'fascist')",thefirstindia
gugaccostan,HumanRightsHLS,"('fascist', 'attack')",thefirstindia
gugaccostan,humanrightsHRLC,"('attack', 'bolsonaro')",thefirstindia
tenente.miguel,humanrightswatch,"('bolsonaro', 'responded')",thefirstindia
gonzaga_wg,IndiaToday,"('responded', 'raids')",thefirstindia
tenente.miguel,internationalcriminalcourt,"('raids', 'condemning')",thefirstindia
gayscomlucidez,investorbrazil,"('condemning', 'pillaging')",thefirstindia
frases_gilsantos,isaacsilvape,"('pillaging', 'invasions')",thefirstindia
rick_barretto,ivesgandradasilvamartins,"('invasions', 'national')",thefirstindia
jesusdonodobrasil,JAIRMESSIASBOLSONARO,"('national', 'congress')",thefirstindia
jesusdonodobrasil,JAIRMESSIASBOLSONARO,"('congress', 'presidential')",thefirstindia
jesusdonodobrasil,JAIRMESSIASBOLSONARO,"('presidential', 'palace')",thefirstindia
kristiano_jotta,jairmessiasbolsonaro,"('palace', 'protesters')",thefirstindia
frases_gilsantos,jairmessiasbolsonaro,"('protesters', 'dressed')",thefirstindia
pamela_oficial_youtuber,jairmessiasbolsonaro,"('dressed', 'green')",thefirstindia
oamigodopovo2,jairmessiasbolsonaro,"('green', 'yellow')",thefirstindia
gayscomlucidez,jaquesantosrios,"('yellow', 'flag')",thefirstindia
gugaccostan,JornalNoticias,"('flag', 'flooded')",thefirstindia
oposicaoferrenha,jovempannews,"('flooded', 'seat')",thefirstindia
oposicaoferrenha,jovempannews,"('seat', 'power')",thefirstindia
oposicaoferrenha,jovempannews,"('power', 'brasilia')",thefirstindia
juniorcavalcantemjb,jrcavalcante38,"('brasilia', 'invading')",thefirstindia
frontfiles,karinailiescuc,"('invading', 'floor')",thefirstindia
tarajohn,katiepolglase,"('floor', 'congress')",thefirstindia
studioamandasarri,laodiceiamakeup_lash,"('congress', 'trashing')",thefirstindia
gugaccostan,latimes,"('trashing', 'supreme')",thefirstindia
glaucia_62,let.repost,"('supreme', 'court')",thefirstindia
lichting98,lichting98,"('court', 'headquarters')",thefirstindia
junior_damasceno,LPE,"('headquarters', 'climbing')",thefirstindia
junior_damasceno,LPE...,"('climbing', 'ramp')",thefirstindia
socialistne,"lsr.asi,","('ramp', 'planalto')",thefirstindia
chicagosocialistalternative,"lsr.asi,","('planalto', 'presidential')",thefirstindia
orlandosocialistalternative,"lsr.asi,","('presidential', 'palace')",thefirstindia
oposicaoferrenha,lucianohangapoio,"('palace', 'shocking')",thefirstindia
oposicaoferrenha,lucianohangapoio,"('shocking', 'images')",thefirstindia
oposicaoferrenha,lucianohangapoio,"('images', 'recalled')",thefirstindia
oposicaoferrenha,lucianohangapoio,"('recalled', 'january')",thefirstindia
rick_desampa2,lulaoficial,"('january', 'invasion')",thefirstindia
impulso.fcm,lulaoficial,"('invasion', 'us')",thefirstindia
denuncieaquidemocracia,lulaoficial,"('us', 'capitol')",thefirstindia
adalbertoferraripb,lulaoficial,"('capitol', 'building')",thefirstindia
wile.aguiar_bfr,lulaoficial,"('building', 'supporters')",thefirstindia
emanuel.arebolo88,"lulaoficial,","('supporters', 'thenpresident')",thefirstindia
frases_gilsantos,magnomalta,"('thenpresident', 'donald')",thefirstindia
oposicaoferrenha,marcelvanhattem,"('donald', 'trump')",thefirstindia
oposicaoferrenha,marcelvanhattem,"('trump', 'bolsonaro')",thefirstindia
oposicaoferrenha,marcelvanhattem,"('bolsonaro', 'ally')",thefirstindia
kristiano_jotta,marcelvanhattem,"('sunday', 'january')",socialistne
junior_damasceno,marcosdoval,"('january', 'th')",socialistne
junior_damasceno,marcosdoval,"('th', 'supporters')",socialistne
junior_damasceno,marcosdoval,"('supporters', 'brazils')",socialistne
thegadsdenpost,marcosdoval),"('brazils', 'far')",socialistne
aguiar.dircell,marinhaoficial,"('far', 'right')",socialistne
aguiar.dircell,marinhaoficial,"('right', 'former')",socialistne
aguiar.dircell,marinhaoficial,"('former', 'president')",socialistne
aguiar.dircell,marinhaoficial,"('president', 'jair')",socialistne
aguiar.dircell,marinhaoficial,"('jair', 'bolsonaro')",socialistne
endireitando_e_conservando,mariofriasoficial,"('bolsonaro', 'descended')",socialistne
