User_1,Mentions,Conative,User_2
grazianoandrade,cbstv,"('end', 'god')",wesleyphelype
waltermelechcocarvalho,cbstv,"('god', 'homeland')",wesleyphelype
waltermelechcocarvalho,cbstv,"('homeland', 'family')",wesleyphelype
waltermelechcocarvalho,cbstv,"('family', 'freedom')",wesleyphelype
daivendas_lojavirtual,clebermouralegado,"('freedom', 'bandeirajamasera')",wesleyphelype
__taisebueno_______._,clubinhodasprincesasoficial,"('bandeirajamasera', 'radermel')",wesleyphelype
ferreira4982,cma_exercito,"('even', 'rain')",jucyaramoura
carlafabibonatto,cmdo_cms,"('rain', 'prevented')",jucyaramoura
albertoalmeidab,cmlexercito,"('prevented', 'patriots')",jucyaramoura
isaac.luiz.andrade,comandos_operacionais,"('patriots', 'expressing')",jucyaramoura
carlafabibonatto,debora_rissi,"('expressing', 'themselvesall')",jucyaramoura
deuza9709,deborarodriguesoficial,"('themselvesall', 'power')",jucyaramoura
direita_regiaodoslagos,direita_regiaodoslagos,"('power', 'emanates')",jucyaramoura
felippedeccache,"drÃ£o,","('emanates', 'people')",jucyaramoura
coldjuliax_,edileusarochasampaio,"('people', 'pacific')",jucyaramoura
melissamilitao,eduardo_de_mirandaðŸ™Œ,"('pacific', 'organized')",jucyaramoura
__taisebueno_______._,eliana.eamos,"('organized', 'movement')",jucyaramoura
albertoalmeidab,esa.exercito,"('movement', 'thank')",jucyaramoura
daivendas_lojavirtual,eu_lorraynefarias,"('thank', 'god')",jucyaramoura
guilhermesozzy,euronews,"('god', 'nothing')",jucyaramoura
wesleyphelype,exercito_oficial,"('nothing', 'left')",jucyaramoura
gustavo.m.donega,exercito_oficial,"('left', 'peopleto')",jucyaramoura
deborarodriguesoficial,exercito_oficial,"('peopleto', 'registered')",jucyaramoura
deuza9709,exercito_oficial,"('registered', 'memory')",jucyaramoura
_victorarantes,exercito_oficial,"('memory', 'day')",jucyaramoura
_victorarantes,exercito_oficial,"('day', 'intervention')",jucyaramoura
well.cruz.nery22,exercito_oficial,"('giant', 'awoke')",carlafabibonatto
alesantanasp,exercito_oficial,"('awoke', 'immense')",carlafabibonatto
chelleserejo,exercito_oficial,"('immense', 'honor')",carlafabibonatto
anapaula.jesus.3517,exercito_oficial,"('honor', 'emotion')",carlafabibonatto
tiaruthleaoficial,exercito_oficial,"('emotion', 'part')",carlafabibonatto
stephanyalvesv,exercito_oficial,"('part', 'together')",carlafabibonatto
alexia_bedaque,exercito_oficial,"('together', 'firm')",carlafabibonatto
jeancdossantos,exercito_oficial,"('part', 'country')",alinemsatiro
guilhermesozzy,exercito_oficial,"('country', 'children')",alinemsatiro
grazianoandrade,exercito_oficial,"('children', 'dont')",alinemsatiro
camilaalmeidafischer,exercito_oficial,"('dont', 'ashamed')",alinemsatiro
nataliapaulino_oficial,exercito_oficial,"('ashamed', 'fight')",alinemsatiro
albertoalmeidab,exercito_oficial,"('fight', 'values')",alinemsatiro
renata.oppaiva,exercito_oficial,"('values', 'love')",alinemsatiro
aguiar.dircell,exercito_oficial,"('love', 'country')",alinemsatiro
fehsimonato,exercito_oficial,"('love', 'word')",rubyane_iza
eleniaparecidacremasco,exercito_oficial,"('word', 'homeland')",rubyane_iza
helenkelzi,exercito_oficial,"('homeland', 'family')",rubyane_iza
well.cruz.nery22,fab_oficial,"('family', 'progress')",rubyane_iza
guilhermesozzy,fab_oficial,"('progress', 'conservative')",rubyane_iza
aguiar.dircell,fab_oficial,"('conservative', 'nation')",rubyane_iza
eleniaparecidacremasco,fab_oficial,"('nation', 'theseusacimadevery')",rubyane_iza
daivendas_lojavirtual,falcaokamilly,"('campo', 'grande')",carolinacioof
karinagabriliferes,felipefreitas8000,"('grande', 'ms')",carolinacioof
_cibelly28_,flaviobolsonaro,"('dont', 'know')",katynhabessa
wesleyphelype,forcasarmadasbrasil,"('know', 'believe')",katynhabessa
fotografoprimitivo,fotografoprimitivo,"('believe', 'children')",katynhabessa
guilhermesozzy,foxnews,"('get', 'couchcome')",carolinaspierchocolatier
guilhermesozzy,foxtv,"('couchcome', 'street')",carolinaspierchocolatier
grazianoandrade,foxtv,"('street', 'children')",carolinaspierchocolatier
waltermelechcocarvalho,foxtv,"('children', 'one')",carolinaspierchocolatier
waltermelechcocarvalho,foxtv,"('one', 'marketing')",carolinaspierchocolatier
waltermelechcocarvalho,foxtv,"('marketing', 'antoniocosta')",carolinaspierchocolatier
niveafahs,fozdoiguaÃ§u,"('brazilian', 'great')",jucyaramoura
__taisebueno_______._,garcia.hiarley,"('great', 'pride')",jucyaramoura
silviolimaj,gayscombolsonaro,"('pride', 'lot')",jucyaramoura
isaac.luiz.andrade,germano5238,"('lot', 'love')",jucyaramoura
deuza9709,get__repost__app,"('demonstrations', 'presidente')",isaac.luiz.andrade
carlafabibonatto,gilbertaorissi,"('presidente', 'venceslau')",isaac.luiz.andrade
_fahmattos,helbert_luiz,"('venceslau', 'sp')",isaac.luiz.andrade
mateusferreiraa23,hyago_ptk_07,"('sp', 'expression')",isaac.luiz.andrade
silviolimaj,iamkarinamichelin,"('headquarters', 'itu')",valentiniveronez
carlafabibonatto,iarasantosmk,"('itu', 'brazilian')",valentiniveronez
danielaevelly2308,instadobrasileiro,"('brazilian', 'people')",valentiniveronez
kleyniadolinski,is,"('people', 'fighting')",valentiniveronez
__taisebueno_______._,isabel.bitencourtdomaral,"('fighting', 'lets')",valentiniveronez
wesleyphelype,jairmessiasbolsonaro,"('lets', 'stop')",valentiniveronez
carolinaspierchocolatier,jairmessiasbolsonaro,"('debt', 'already')",fabercarla
carolinaspierchocolatier,jairmessiasbolsonaro,"('already', 'charged')",fabercarla
karinagabriliferes,jairmessiasbolsonaro,"('despite', 'cold')",yokoyamamika1
micarva.c,jairmessiasbolsonaro,"('cold', 'drizzle')",yokoyamamika1
tiaruthleaoficial,jairmessiasbolsonaro,"('drizzle', 'lot')",yokoyamamika1
_cibelly28_,jairmessiasbolsonaro,"('lot', 'people')",yokoyamamika1
eleniaparecidacremasco,jairmessiasbolsonaro,"('people', 'coming')",yokoyamamika1
albertoalmeidab,jovempannews,"('coming', 'come')",yokoyamamika1
daivendas_lojavirtual,julianaalmeidamodafeminina_,"('come', 'p')",yokoyamamika1
tiaruthleaoficial,julianopratta,"('p', 'military')",yokoyamamika1
isaac.luiz.andrade,lara_carrion,"('military', 'command')",yokoyamamika1
laviniasirianeofc,leonorneres,"('command', 'southeast')",yokoyamamika1
carolinaspierchocolatier,ludwigsol,"('southeast', 'ibirapuera')",yokoyamamika1
nicolashugo,lulaoficial,"('ibirapuera', 'hj')",yokoyamamika1
carolinaspierchocolatier,marco.antonio.costa,"('hj', 'intervention')",yokoyamamika1
carolinaspierchocolatier,marco.antonio.costa,"('future', 'families')",poraicommeuguri
coldjuliax_,mariana.rocha.marini,"('families', 'stolen')",poraicommeuguri
well.cruz.nery22,marinhaoficial,"('fighting', 'homeland')",pauloparaiso70
guilhermesozzy,marinhaoficial,"('homeland', 'family')",pauloparaiso70
aguiar.dircell,marinhaoficial,"('family', 'freedom')",pauloparaiso70
eleniaparecidacremasco,marinhaoficial,"('freedom', 'love')",pauloparaiso70
massarandubajpg,massarandubajpg,"('love', 'brazil')",pauloparaiso70
mateusferreiraa23,mateuzin_levi,"('brazil', 'fighting')",pauloparaiso70
carolinaspierchocolatier,michellebolsonaro,"('fighting', 'daughter')",pauloparaiso70
carolinaspierchocolatier,michellebolsonaro,"('daughter', 'children')",pauloparaiso70
karinagabriliferes,michellebolsonaro,"('children', 'brazil')",pauloparaiso70
tiaruthleaoficial,michellebolsonaro,"('brazil', 'intervention')",pauloparaiso70
_cibelly28_,michellebolsonaro,"('brazil', 'love')",marcaocosta21
guilhermesozzy,mindefesa,"('love', 'country')",marcaocosta21
wesleyphelype,ministeriodadefesanacional,"('peace', 'want')",juliaheloisaw
carlafabibonatto,moisescason,"('want', 'fervor')",juliaheloisaw
eleniaparecidacremasco,mossadmilsim,"('fervor', 'war')",juliaheloisaw
kleyniadolinski,nÃ£o,"('war', 'causes')",juliaheloisaw
coldjuliax_,narochaaa_,"('causes', 'painbut')",juliaheloisaw
helenalimalana,nbcnews,"('painbut', 'beloved')",juliaheloisaw
guilhermesozzy,nbcnews,"('beloved', 'homeland')",juliaheloisaw
grazianoandrade,nbcnews,"('homeland', 'outrageous')",juliaheloisaw
waltermelechcocarvalho,nbcnews,"('outrageous', 'day')",juliaheloisaw
waltermelechcocarvalho,nbcnews,"('day', 'fight')",juliaheloisaw
waltermelechcocarvalho,nbcnews,"('fight', 'without')",juliaheloisaw
direitacampinagrande2022,ndido,"('without', 'fear')",juliaheloisaw
felippedeccache,ndidos,"('fear', 'army')",juliaheloisaw
helenalimalana,nytimes,"('army', 'song')",juliaheloisaw
guilhermesozzy,nytimes,"('lus', 'resisting')",ibnrs
grazianoandrade,nytimes,"('resisting', 'views')",ibnrs
waltermelechcocarvalho,nytimes,"('views', 'concentration')",ibnrs
waltermelechcocarvalho,nytimes,"('concentration', 'favor')",ibnrs
waltermelechcocarvalho,nytimes,"('favor', 'brazil')",ibnrs
karinagabriliferes,pablomarcal1,"('brazil', 'joo')",ibnrs
daivendas_lojavirtual,pablomarcal1,"('joo', 'paulo')",ibnrs
karinagabriliferes,perolaneggra1,"('paulo', 'duque')",ibnrs
nilda_barroso_portela,plnacional22,"('duque', 'caxias')",ibnrs
albertoalmeidab,poder360,"('caxias', 'neighborhood')",ibnrs
albertoalmeidab,portalr7,"('neighborhood', 'front')",ibnrs
karinagabriliferes,pyerotavolazzi,"('front', 'th')",ibnrs
felippedeccache,rÃ¡ter...,"('th', 'bc')",ibnrs
carlafabibonatto,rafas_soares7,"('bc', 'intervention')",ibnrs
albertoalmeidab,rede.globo.tv,"('much', 'actions')",carol_rochaana
albertoalmeidab,redetv,"('actions', 'omissions')",carol_rochaana
paularosaes,renata.jbarreto,"('omissions', 'matter')",carol_rochaana
laviniasirianeofc,robertosiriane,"('matter', 'intervention')",carol_rochaana
tiaruthleaoficial,rosanybreia,"('respecting', 'constitution')",marcioarrudaa
albertoalmeidab,sbt,"('constitution', 'return')",marcioarrudaa
carolinaspierchocolatier,spierchocolates,"('return', 'true')",marcioarrudaa
carolinaspierchocolatier,spierchocolates,"('true', 'democracy')",marcioarrudaa
carolinaspierchocolatier,spierofficial,"('democracy', 'thief')",marcioarrudaa
carolinaspierchocolatier,spierofficial,"('thief', 'would')",marcioarrudaa
daivendas_lojavirtual,thaisefeliz,"('would', 'never')",marcioarrudaa
leblogditati,tuckercarlsontonight,"('never', 'different')",marcioarrudaa
sabrinarattes_,tvglobo,"('different', 'place')",marcioarrudaa
carolinaspierchocolatier,uniavan,"('place', 'jail')",marcioarrudaa
tiaruthleaoficial,vanessaoliveiraprata,"('love', 'brazil')",angelatormak
eleniaparecidacremasco,vladimir.putin_offical,"('brazil', 'freedom')",angelatormak
williangregio,williangregio,"('freedom', 'family')",angelatormak
yanbreda.rj,yanbreda_rj,"('family', 'front')",angelatormak
carolinaspierchocolatier,zoebmartinez,"('front', 'tg')",angelatormak
carolinaspierchocolatier,zoebmartinez,"('tg', 'juara')",angelatormak
,,"('juara', 'mt')",angelatormak
,,"('sunday', 'went')",carolinaspierchocolatier
,,"('went', 'four')",carolinaspierchocolatier
,,"('four', 'polls')",carolinaspierchocolatier
,,"('polls', 'finished')",carolinaspierchocolatier
,,"('finished', 'gave')",carolinaspierchocolatier
,,"('gave', 'bolsonaro')",carolinaspierchocolatier
,,"('bolsonaro', 'jorginho')",carolinaspierchocolatier
,,"('jorginho', 'certainly')",carolinaspierchocolatier
,,"('certainly', 'fraud')",carolinaspierchocolatier
,,"('fraud', 'pollsit')",carolinaspierchocolatier
,,"('pollsit', 'bolsonaro')",carolinaspierchocolatier
,,"('bolsonaro', 'wake')",carolinaspierchocolatier
,,"('wake', 'brazilian')",carolinaspierchocolatier
,,"('brazilian', 'wall')",carolinaspierchocolatier
,,"('wall', 'one')",carolinaspierchocolatier
,,"('one', 'marketing')",carolinaspierchocolatier
,,"('marketing', 'antoniocosta')",carolinaspierchocolatier
,,"('lus', 'resisting')",merakipresentesdedeus
,,"('resisting', 'views')",merakipresentesdedeus
,,"('views', 'concentration')",merakipresentesdedeus
,,"('concentration', 'favor')",merakipresentesdedeus
,,"('favor', 'brazil')",merakipresentesdedeus
,,"('brazil', 'joo')",merakipresentesdedeus
,,"('joo', 'paulo')",merakipresentesdedeus
,,"('paulo', 'duque')",merakipresentesdedeus
,,"('duque', 'caxias')",merakipresentesdedeus
,,"('caxias', 'neighborhood')",merakipresentesdedeus
,,"('neighborhood', 'front')",merakipresentesdedeus
,,"('front', 'th')",merakipresentesdedeus
,,"('th', 'bc')",merakipresentesdedeus
,,"('bc', 'intervention')",merakipresentesdedeus
,,"('support', 'civil')",hulky4x4
,,"('civil', 'resistance')",hulky4x4
,,"('resistance', 'want')",hulky4x4
,,"('want', 'free')",hulky4x4
,,"('free', 'homeland')",hulky4x4
,,"('lus', 'resisting')",pauloandremont
,,"('resisting', 'views')",pauloandremont
,,"('views', 'concentration')",pauloandremont
,,"('concentration', 'favor')",pauloandremont
,,"('favor', 'brazil')",pauloandremont
,,"('brazil', 'joo')",pauloandremont
,,"('joo', 'paulo')",pauloandremont
,,"('paulo', 'duque')",pauloandremont
,,"('duque', 'caxias')",pauloandremont
,,"('caxias', 'neighborhood')",pauloandremont
,,"('neighborhood', 'front')",pauloandremont
,,"('front', 'th')",pauloandremont
,,"('th', 'bc')",pauloandremont
,,"('bc', 'intervention')",pauloandremont
,,"('anhanguera', 'highway')",gustavo.m.donega
,,"('highway', 'km')",gustavo.m.donega
,,"('manifestation', 'fortalezace')",fcopereirapxoficial
,,"('fortalezace', 'lets')",fcopereirapxoficial
,,"('lets', 'go')",fcopereirapxoficial
,,"('go', 'people')",fcopereirapxoficial
,,"('people', 'lets')",fcopereirapxoficial
,,"('lets', 'fight')",fcopereirapxoficial
,,"('fight', 'fraud')",fcopereirapxoficial
,,"('fraud', 'elections')",fcopereirapxoficial
,,"('elections', 'fraud')",fcopereirapxoficial
,,"('fraud', 'yes')",fcopereirapxoficial
,,"('yes', 'wake')",fcopereirapxoficial
,,"('wake', 'brazil')",fcopereirapxoficial
,,"('brazil', 'ebrasil')",fcopereirapxoficial
,,"('ebrasil', 'fotheusofogealuta')",fcopereirapxoficial
,,"('lets', 'get')",huldamartins.oficial
,,"('get', 'fight')",huldamartins.oficial
,,"('fight', 'nationlets')",huldamartins.oficial
,,"('nationlets', 'fight')",huldamartins.oficial
,,"('fight', 'freedom')",huldamartins.oficial
,,"('freedom', 'expression')",huldamartins.oficial
,,"('expression', 'freedom')",huldamartins.oficial
,,"('freedom', 'choice')",huldamartins.oficial
,,"('choice', 'redmil')",huldamartins.oficial
,,"('civil', 'resistance')",mateuslrporto
,,"('resistance', 'federal')",mateuslrporto
,,"('federal', 'intervention')",mateuslrporto
,,"('intervention', 'arrives')",mateuslrporto
,,"('arrives', 'corruption')",mateuslrporto
,,"('corruption', 'say')",mateuslrporto
,,"('say', 'theft')",mateuslrporto
,,"('theft', 'say')",mateuslrporto
,,"('say', 'fraud')",mateuslrporto
,,"('fraud', 'brazil')",mateuslrporto
,,"('brazil', 'needs')",mateuslrporto
,,"('needs', 'honest')",mateuslrporto
,,"('honest', 'people')",mateuslrporto
,,"('people', 'full')",mateuslrporto
,,"('full', 'people')",mateuslrporto
,,"('people', 'characteristics')",mateuslrporto
,,"('characteristics', 'people')",mateuslrporto
,,"('people', 'capacity')",mateuslrporto
,,"('capacity', 'support')",mateuslrporto
,,"('support', 'freedom')",mateuslrporto
,,"('freedom', 'charge')",mateuslrporto
,,"('charge', 'nation')",mateuslrporto
,,"('nation', 'prosperityso')",mateuslrporto
,,"('prosperityso', 'brazil')",mateuslrporto
,,"('brazil', 'grows')",mateuslrporto
,,"('grows', 'developmental')",mateuslrporto
,,"('developmental', 'generation')",mateuslrporto
,,"('generation', 'income')",mateuslrporto
,,"('income', 'generation')",mateuslrporto
,,"('generation', 'order')",mateuslrporto
,,"('order', 'progress')",mateuslrporto
,,"('progress', 'giant')",mateuslrporto
,,"('giant', 'nature')",mateuslrporto
,,"('nature', 'brave')",mateuslrporto
,,"('brave', 'resounding')",mateuslrporto
,,"('resounding', 'heroic')",mateuslrporto
,,"('heroic', 'people')",mateuslrporto
,,"('people', 'see')",mateuslrporto
,,"('see', 'child')",mateuslrporto
,,"('child', 'escape')",mateuslrporto
,,"('escape', 'fight')",mateuslrporto
,,"('lus', 'resisting')",keylemonteiro
,,"('resisting', 'views')",keylemonteiro
,,"('views', 'concentration')",keylemonteiro
,,"('concentration', 'favor')",keylemonteiro
,,"('favor', 'brazil')",keylemonteiro
,,"('brazil', 'joo')",keylemonteiro
,,"('joo', 'paulo')",keylemonteiro
,,"('paulo', 'duque')",keylemonteiro
,,"('duque', 'caxias')",keylemonteiro
,,"('caxias', 'neighborhood')",keylemonteiro
,,"('neighborhood', 'front')",keylemonteiro
,,"('front', 'th')",keylemonteiro
,,"('th', 'bc')",keylemonteiro
,,"('bc', 'intervention')",keylemonteiro
,,"('people', 'fear')",appviana
,,"('fear', 'civil')",appviana
,,"('civil', 'resistance')",appviana
,,"('resistance', 'federal')",appviana
,,"('federal', 'intervention')",appviana
,,"('look', 'guys')",vilsonmr
,,"('guys', 'multitude')",vilsonmr
,,"('multitude', 'line')",vilsonmr
,,"('line', 'enter')",vilsonmr
,,"('enter', 'campo')",vilsonmr
,,"('campo', 'grande')",vilsonmr
,,"('grande', 'station')",vilsonmr
,,"('station', 'rio')",vilsonmr
,,"('rio', 'today')",vilsonmr
,,"('today', 'giantdont')",vilsonmr
,,"('giantdont', 'stay')",vilsonmr
,,"('stay', 'home')",vilsonmr
,,"('home', 'federal')",vilsonmr
,,"('federal', 'intervention')",vilsonmr
,,"('intervention', 'military')",vilsonmr
,,"('military', 'request')",vilsonmr
,,"('request', 'people')",vilsonmr
,,"('people', 'take')",vilsonmr
,,"('take', 'streets')",vilsonmr
,,"('streets', 'congress')",vilsonmr
,,"('congress', 'supreme')",vilsonmr
,,"('supreme', 'court')",vilsonmr
,,"('court', 'undone')",vilsonmr
,,"('undone', 'president')",vilsonmr
,,"('president', 'republic')",vilsonmr
,,"('republic', 'remains')",vilsonmr
,,"('remains', 'power')",vilsonmr
,,"('power', 'without')",vilsonmr
,,"('without', 'need')",vilsonmr
,,"('need', 'new')",vilsonmr
,,"('new', 'election')",vilsonmr
,,"('election', 'end')",vilsonmr
,,"('end', 'term')",vilsonmr
,,"('term', 'president')",vilsonmr
,,"('president', 'may')",vilsonmr
,,"('may', 'run')",vilsonmr
,,"('run', 'new')",vilsonmr
,,"('new', 'elections')",vilsonmr
,,"('elections', 'military')",vilsonmr
,,"('military', 'court')",vilsonmr
,,"('court', 'instituted')",vilsonmr
,,"('instituted', 'powers')",vilsonmr
,,"('powers', 'supreme')",vilsonmr
,,"('supreme', 'court')",vilsonmr
,,"('court', 'may')",vilsonmr
,,"('may', 'dismiss')",vilsonmr
,,"('dismiss', 'ministers')",vilsonmr
,,"('ministers', 'need')",vilsonmr
,,"('need', 'federal')",vilsonmr
,,"('federal', 'intervention')",vilsonmr
,,"('intervention', 'bolsonaro')",vilsonmr
,,"('bolsonaro', 'maintenance')",vilsonmr
,,"('maintenance', 'power')",vilsonmr
,,"('power', 'jar')",vilsonmr
,,"('jar', 'already')",vilsonmr
,,"('already', 'expression')",vilsonmr
,,"('front', 'southeast')",yokoyamamika1
,,"('southeast', 'military')",yokoyamamika1
,,"('military', 'command')",yokoyamamika1
,,"('command', 'come')",yokoyamamika1
,,"('come', 'street')",yokoyamamika1
,,"('street', 'resistance')",yokoyamamika1
,,"('giant', 'awoke')",deborarodriguesoficial
,,"('awoke', 'may')",deborarodriguesoficial
,,"('may', 'god')",deborarodriguesoficial
,,"('god', 'illuminate')",deborarodriguesoficial
,,"('cuiab', 'vg')",olhardiretooficial
,,"('vg', 'drivers')",olhardiretooficial
,,"('drivers', 'motorcyclists')",olhardiretooficial
,,"('motorcyclists', 'make')",olhardiretooficial
,,"('make', 'motorcade')",olhardiretooficial
,,"('motorcade', 'bolsonaro')",olhardiretooficial
,,"('bolsonaro', 'capital')",olhardiretooficial
,,"('capital', 'mato')",olhardiretooficial
,,"('mato', 'grosso')",olhardiretooficial
,,"('grosso', 'scene')",olhardiretooficial
,,"('scene', 'undemocratic')",olhardiretooficial
,,"('undemocratic', 'act')",olhardiretooficial
,,"('act', 'voters')",olhardiretooficial
,,"('voters', 'jair')",olhardiretooficial
,,"('jair', 'bolsonaro')",olhardiretooficial
,,"('bolsonaro', 'pl')",olhardiretooficial
,,"('pl', 'afternoon')",olhardiretooficial
,,"('afternoon', 'tuesday')",olhardiretooficial
,,"('tuesday', 'st')",olhardiretooficial
,,"('st', 'guided')",olhardiretooficial
,,"('guided', 'electric')",olhardiretooficial
,,"('electric', 'trio')",olhardiretooficial
,,"('trio', 'several')",olhardiretooficial
,,"('several', 'drivers')",olhardiretooficial
,,"('drivers', 'motorcyclists')",olhardiretooficial
,,"('motorcyclists', 'gathered')",olhardiretooficial
,,"('gathered', 'praa')",olhardiretooficial
,,"('praa', 'bandeiras')",olhardiretooficial
,,"('bandeiras', 'avenida')",olhardiretooficial
,,"('avenida', 'cpa')",olhardiretooficial
,,"('cpa', 'travel')",olhardiretooficial
,,"('travel', 'streets')",olhardiretooficial
,,"('streets', 'cuiab')",olhardiretooficial
,,"('cuiab', 'towards')",olhardiretooficial
,,"('towards', 'br')",olhardiretooficial
,,"('br', 'imigrantes')",olhardiretooficial
,,"('imigrantes', 'highway')",olhardiretooficial
,,"('highway', 'clover')",olhardiretooficial
,,"('clover', 'lagarto')",olhardiretooficial
,,"('lagarto', 'vrzea')",olhardiretooficial
,,"('vrzea', 'grande')",olhardiretooficial
,,"('grande', 'fate')",olhardiretooficial
,,"('fate', 'protesters')",olhardiretooficial
,,"('protesters', 'one')",olhardiretooficial
,,"('one', 'blockade')",olhardiretooficial
,,"('blockade', 'points')",olhardiretooficial
,,"('points', 'federal')",olhardiretooficial
,,"('federal', 'highways')",olhardiretooficial
,,"('highways', 'assembled')",olhardiretooficial
,,"('assembled', 'people')",olhardiretooficial
,,"('people', 'unhappy')",olhardiretooficial
,,"('unhappy', 'election')",olhardiretooficial
,,"('election', 'lula')",olhardiretooficial
,,"('lula', 'pt')",olhardiretooficial
,,"('pt', 'decided')",olhardiretooficial
,,"('decided', 'october')",olhardiretooficial
,,"('october', 'blockages')",olhardiretooficial
,,"('blockages', 'federal')",olhardiretooficial
,,"('federal', 'highways')",olhardiretooficial
,,"('highways', 'according')",olhardiretooficial
,,"('according', 'federal')",olhardiretooficial
,,"('federal', 'highway')",olhardiretooficial
,,"('highway', 'police')",olhardiretooficial
,,"('police', 'prfexcerpts')",olhardiretooficial
,,"('prfexcerpts', 'br')",olhardiretooficial
,,"('br', 'br')",olhardiretooficial
,,"('br', 'br')",olhardiretooficial
,,"('br', 'br')",olhardiretooficial
,,"('br', 'br')",olhardiretooficial
,,"('br', 'fully')",olhardiretooficial
,,"('fully', 'stopped')",olhardiretooficial
,,"('stopped', 'highways')",olhardiretooficial
,,"('highways', 'protesters')",olhardiretooficial
,,"('protesters', 'allowing')",olhardiretooficial
,,"('allowing', 'passenger')",olhardiretooficial
,,"('passenger', 'cars')",olhardiretooficial
,,"('cars', 'perishable')",olhardiretooficial
,,"('perishable', 'loads')",olhardiretooficial
,,"('loads', 'buses')",olhardiretooficial
,,"('buses', 'ambulances')",olhardiretooficial
,,"('ambulances', 'voters')",olhardiretooficial
,,"('voters', 'remain')",olhardiretooficial
,,"('remain', 'places')",olhardiretooficial
,,"('places', 'even')",olhardiretooficial
,,"('even', 'president')",olhardiretooficial
,,"('president', 'jair')",olhardiretooficial
,,"('jair', 'bolsonaro')",olhardiretooficial
,,"('bolsonaro', 'pl')",olhardiretooficial
,,"('pl', 'defeated')",olhardiretooficial
,,"('defeated', 'polls')",olhardiretooficial
,,"('lus', 'resisting')",stbnrosadesaron
,,"('resisting', 'views')",stbnrosadesaron
,,"('views', 'concentration')",stbnrosadesaron
,,"('concentration', 'favor')",stbnrosadesaron
,,"('favor', 'brazil')",stbnrosadesaron
,,"('brazil', 'joo')",stbnrosadesaron
,,"('joo', 'paulo')",stbnrosadesaron
,,"('paulo', 'duque')",stbnrosadesaron
,,"('duque', 'caxias')",stbnrosadesaron
,,"('caxias', 'neighborhood')",stbnrosadesaron
,,"('neighborhood', 'front')",stbnrosadesaron
,,"('front', 'th')",stbnrosadesaron
